'type','encrun','retrun','jit','Word','score','Response','RAWONSET','RT','subject','otherResps','ONSETtr','jit','enctype'
0,6,5,2500,'MARCH',1,14,167005,3170,'o311','',8.05E+01,2500,5
0,1,5,2000,'REAL',2,2,172004,1641,'o311','',8.30E+01,2000,1
1,2,5,2500,'SPIRIT',2,2,176504,1077,'o311','',8.53E+01,2500,1
1,1,5,2500,'EXCHANGE',2,2,181505,1196,'o311','',8.78E+01,2500,1
0,1,5,1500,'DATE',2,2,186504,1672,'o311','',9.03E+01,1500,1
1,6,5,3000,'AGE',2,2,190504,1207,'o311','',9.23E+01,3000,5
1,6,5,2000,'INSTITUTE',2,2,196005,1322,'o311','',9.50E+01,2000,5
2,7,5,2500,'TASTE',2,2,200504,1253,'o311','',9.73E+01,2500,0
0,6,5,1500,'NEWS',1,14,205504,2353,'o311','',9.98E+01,1500,5
2,7,5,2000,'YOUTH',3,14,209504,2209,'o311','',1.02E+02,2000,0
2,7,5,2000,'SONG',3,14,214004,1739,'o311','',1.04E+02,2000,0
0,5,5,2000,'BAND',3,22,218504,1414,'o311','',1.06E+02,2000,5
1,3,5,1500,'BUY',2,2,223004,1859,'o311','',1.09E+02,1500,3
0,3,5,2000,'SHAPE',2,2,227004,1155,'o311','',1.11E+02,2000,3
0,3,5,1500,'MACHINE',2,2,231505,1854,'o311','',1.13E+02,1500,3
0,1,5,1500,'SOLUTION',2,2,235505,1264,'o311','',1.15E+02,1500,1
2,7,5,2000,'CORPS',3,14,239504,1585,'o311','',1.17E+02,2000,0
1,6,5,2000,'CAPACITY',2,2,244005,1900,'o311','',1.19E+02,2000,5
2,7,5,2500,'INFORMATION',2,2,248505,1605,'o311','',1.21E+02,2500,0
2,7,5,3000,'BEAR',2,2,253504,1521,'o311','',1.24E+02,3000,0
1,5,5,1500,'CONDITION',1,14,259005,1860,'o311','',1.27E+02,1500,5
2,7,5,2000,'TEST',2,2,263004,1732,'o311','',1.29E+02,2000,0
0,2,5,2500,'SLEEP',2,2,267504,1457,'o311','',1.31E+02,2500,1
1,2,5,2500,'PROTECTION',2,2,272505,1991,'o311','',1.33E+02,2500,1
2,7,5,2000,'FAILURE',2,2,277504,1392,'o311','',1.36E+02,2000,0
1,3,5,3000,'PLAN',2,2,282004,1213,'o311','',1.38E+02,3000,3
1,1,5,1500,'BROTHER',1,14,287505,2702,'o311','',1.41E+02,1500,1
0,6,5,1500,'CLOSE',2,2,291504,2333,'o311','',1.43E+02,1500,5
0,4,5,2000,'SEA',2,2,295504,1713,'o311','',1.45E+02,2000,3
1,4,5,1500,'DIRECTION',2,2,300005,1848,'o311','',1.47E+02,1500,3
0,5,5,1500,'KILL',2,2,304004,1244,'o311','',1.49E+02,1500,5
2,7,5,2500,'SHOP',2,2,308004,1469,'o311','',1.51E+02,2500,0
1,1,5,2500,'SIGHT',2,2,313004,1139,'o311','',1.54E+02,2500,1
1,3,5,2500,'ADDITION',1,14,318005,2699,'o311','',1.56E+02,2500,3
2,7,5,2000,'REPORT',3,14,323004,2210,'o311','',1.59E+02,2000,0
2,7,5,2000,'TRUST',2,2,327504,1600,'o311','',1.61E+02,2000,0
0,2,1,2000,'SQUARE',1,14,2022,1330,'o283','',-1.99E+00,2000,1
0,5,1,2000,'THROAT',3,22,6517,1541,'o283','',2.59E-01,2000,5
1,6,1,2500,'CONCLUSION',2,2,11006,2857,'o283','',2.50E+00,2500,5
0,5,1,2500,'ELECTION',3,22,16007,1296,'o283','',5.00E+00,2500,5
1,5,1,1500,'ENTRANCE',3,22,21006,2028,'o283','',7.50E+00,1500,5
1,1,1,2500,'OCCASION',3,22,25006,924,'o283','',9.50E+00,2500,1
1,4,1,2000,'INTERIOR',3,22,30006,1604,'o283','',1.20E+01,2000,3
0,6,1,2500,'NONE',3,22,34506,1264,'o283','',1.43E+01,2500,5
2,7,1,1500,'INVESTIGATION',3,14,39506,3125,'o283','',1.68E+01,1500,0
1,2,1,2500,'CAPITAL',3,22,43506,885,'o283','',1.88E+01,2500,1
1,3,1,1500,'BEGINNING',3,22,48506,1885,'o283','',2.13E+01,1500,3
1,3,1,2500,'HEALTH',2,2,52506,2767,'o283','',2.33E+01,2500,3
2,7,1,2500,'PRESENCE',3,14,57506,1223,'o283','',2.58E+01,2500,0
2,7,1,3000,'CHILD',3,14,62506,1233,'o283','',2.83E+01,3000,0
2,7,1,2500,'FIRM',3,14,68006,1858,'o283','',3.10E+01,2500,0
0,1,1,2500,'SPITE',3,22,73006,1513,'o283','',3.35E+01,2500,1
0,4,1,1500,'OPINION',3,22,78006,1474,'o283','',3.60E+01,1500,3
2,7,1,2500,'ROUND',3,14,82006,1089,'o283','',3.80E+01,2500,0
0,3,1,1500,'PULL',3,22,87006,1209,'o283','',4.05E+01,1500,3
1,3,1,1500,'SURPRISE',3,22,91007,1368,'o283','',4.25E+01,1500,3
2,7,1,2000,'RAILROAD',3,14,95006,2540,'o283','',4.45E+01,2000,0
0,2,1,2000,'TEACHER',3,22,99506,855,'o283','',4.68E+01,2000,1
1,5,1,2000,'WHEEL',1,14,104006,1715,'o283','',4.90E+01,2000,5
1,5,1,1500,'ACCOUNT',2,2,108506,2336,'o283','',5.13E+01,1500,5
2,7,1,2500,'SOCIETY',3,14,112506,1601,'o283','',5.33E+01,2500,0
0,4,1,1500,'GOAL',3,22,117506,2821,'o283','',5.58E+01,1500,3
0,5,1,2000,'PURPOSE',3,22,121506,1716,'o283','',5.78E+01,2000,5
0,5,1,3000,'VARIETY',3,22,126006,736,'o283','',6.00E+01,3000,5
1,1,1,1500,'FAT',3,22,131505,728,'o283','',6.28E+01,1500,1
1,1,1,2500,'CONSTRUCTION',3,22,135506,2535,'o283','',6.48E+01,2500,1
1,2,1,1500,'MINOR',2,2,140506,1805,'o283','',6.73E+01,1500,1
0,4,1,2500,'HOPE',3,22,144506,976,'o283','',6.93E+01,2500,3
1,2,1,2500,'FRONT',1,14,149506,2985,'o283','',7.18E+01,2500,1
2,7,1,1500,'LADY',3,14,154506,1375,'o283','',7.43E+01,1500,0
2,7,1,3000,'EFFORT',3,14,158506,2445,'o283','',7.63E+01,3000,0
2,7,1,2500,'CRISIS',3,14,164006,1461,'o283','',7.90E+01,2500,0
1,4,1,2000,'FIGURE',3,22,169006,2331,'o283','',8.15E+01,2000,3
2,7,1,1500,'SURFACE',1,22,173507,2935,'o283','',8.38E+01,1500,0
1,4,1,1500,'SILENCE',3,22,177506,1941,'o283','',8.58E+01,1500,3
0,2,1,2000,'CALL',3,22,181505,1529,'o283','',8.78E+01,2000,1
0,3,1,1500,'FELL',1,14,186006,2754,'o283','',9.00E+01,1500,3
2,7,1,2000,'INCREASE',3,14,190006,2804,'o283','',9.20E+01,2000,0
0,1,1,2000,'ABILITY',3,22,194506,1295,'o283','',9.43E+01,2000,1
0,1,1,1500,'METHOD',3,22,199006,1866,'o283','',9.65E+01,1500,1
2,7,1,2000,'PALE',3,14,203006,2266,'o283','',9.85E+01,2000,0
1,4,1,2500,'ARTICLE',3,22,207506,1385,'o283','',1.01E+02,2500,3
1,1,1,2500,'REASON',3,22,212507,779,'o283','',1.03E+02,2500,1
2,7,1,1500,'DOZEN',3,14,217506,1206,'o283','',1.06E+02,1500,0
1,5,1,1500,'BILL',1,14,221505,1592,'o283','',1.08E+02,1500,5
1,6,1,2000,'HOSPITAL',3,22,225506,1046,'o283','',1.10E+02,2000,5
0,6,1,2000,'EXTRA',3,22,230006,786,'o283','',1.12E+02,2000,5
0,1,1,1500,'FORT',3,22,234506,1233,'o283','',1.14E+02,1500,1
1,6,1,2500,'MOTHER',3,22,238506,1343,'o283','',1.16E+02,2500,5
0,3,1,1500,'EXECUTIVE',3,22,243506,1623,'o283','',1.19E+02,1500,3
2,7,1,1500,'UNCLE',3,14,247506,1798,'o283','',1.21E+02,1500,0
1,3,1,2500,'FOOT',1,14,251506,2214,'o283','',1.23E+02,2500,3
2,7,1,2000,'UNIT',2,2,256506,1889,'o283','',1.25E+02,2000,0
2,7,1,2500,'BLOCK',2,2,261006,2314,'o283','',1.28E+02,2500,0
1,6,1,3000,'SHOT',3,22,266006,3380,'o283','',1.30E+02,3000,5
0,6,1,2000,'BATTLE',3,22,271506,905,'o283','',1.33E+02,2000,5
2,7,1,1500,'COLD',2,2,276006,1745,'o283','',1.35E+02,1500,0
2,7,1,2000,'DRINK',3,14,280006,1760,'o283','',1.37E+02,2000,0
2,7,1,2000,'DIE',3,14,284505,1152,'o283','',1.39E+02,2000,0
1,2,1,2000,'POET',3,22,289006,1181,'o283','',1.42E+02,2000,1
2,7,1,1500,'STAND',3,14,293506,2056,'o283','',1.44E+02,1500,0
0,3,1,2500,'FALL',3,22,297505,952,'o283','',1.46E+02,2500,3
2,7,1,2500,'CELL',2,2,302505,2017,'o283','',1.48E+02,2500,0
0,6,1,2000,'CONTRACT',3,22,307506,1047,'o283','',1.51E+02,2000,5
2,7,1,2000,'KID',3,14,312006,1652,'o283','',1.53E+02,2000,0
2,7,1,2000,'MEAN',2,2,316506,1694,'o283','',1.55E+02,2000,0
0,2,1,3000,'CARE',2,2,321006,1865,'o283','',1.58E+02,3000,1
0,4,1,3000,'HALL',1,14,326506,3405,'o283','',1.60E+02,3000,3
0,5,2,1500,'PRODUCT',3,22,2006,1223,'o283','',-2.00E+00,1500,5
1,4,2,3000,'MARRIAGE',2,2,6006,2778,'o283','',3.00E-03,3000,3
0,2,2,1500,'SIGNAL',1,14,11506,1359,'o283','',2.75E+00,1500,1
1,4,2,1500,'RACE',1,14,15506,2189,'o283','',4.75E+00,1500,3
0,1,2,1500,'LORD',3,22,19505,1070,'o283','',6.75E+00,1500,1
1,5,2,2500,'WEIGHT',2,2,23506,2124,'o283','',8.75E+00,2500,5
1,4,2,2500,'GUY',1,14,28506,2535,'o283','',1.13E+01,2500,3
0,5,2,2000,'BOX',3,22,33506,860,'o283','',1.38E+01,2000,5
1,1,2,2500,'COST',2,2,38006,1450,'o283','',1.60E+01,2500,1
0,1,2,1500,'SCENE',3,22,43006,1695,'o283','',1.85E+01,1500,1
2,7,2,1500,'ENGINE',3,14,47006,2031,'o283','',2.05E+01,1500,0
2,7,2,2000,'EXPRESSION',3,14,51006,1521,'o283','',2.25E+01,2000,0
0,5,2,1500,'PIECE',3,22,55506,1006,'o283','',2.48E+01,1500,5
1,1,2,2500,'MONEY',3,22,59506,1996,'o283','',2.68E+01,2500,1
0,4,2,3000,'WIN',3,22,64506,982,'o283','',2.93E+01,3000,3
0,2,2,2000,'DEEP',3,22,70005,858,'o283','',3.20E+01,2000,1
2,7,2,1500,'DIVISION',2,2,74506,2278,'o283','',3.43E+01,1500,0
1,3,2,1500,'CENTURY',3,22,78506,741,'o283','',3.63E+01,1500,3
2,7,2,2000,'PRODUCTION',1,22,82506,2262,'o283','',3.83E+01,2000,0
1,5,2,1500,'INFLUENCE',1,14,87006,1057,'o283','',4.05E+01,1500,5
2,7,2,2500,'BAR',2,2,91005,3234,'o283','',4.25E+01,2500,0
1,6,2,3000,'HILL',2,2,96005,3036,'o283','',4.50E+01,3000,5
1,2,2,2000,'SERIES',1,14,101506,2079,'o283','',4.78E+01,2000,1
1,1,2,2000,'SUBJECT',1,14,106006,2519,'o283','',5.00E+01,2000,1
2,7,2,2000,'MEMORY',1,22,110506,2659,'o283','',5.23E+01,2000,0
2,7,2,2500,'CORPORATION',1,22,115007,1394,'o283','',5.45E+01,2500,0
1,2,2,2500,'STORE',1,14,120006,1771,'o283','',5.70E+01,2500,1
1,6,2,2000,'BREATH',3,22,125006,1086,'o283','',5.95E+01,2000,5
0,4,2,2500,'MAJORITY',3,22,129506,746,'o283','',6.18E+01,2500,3
0,3,2,1500,'DIFFERENCE',1,14,134506,2627,'o283','',6.43E+01,1500,3
1,4,2,2000,'TRIAL',3,22,138506,1287,'o283','',6.63E+01,2000,3
2,7,2,2000,'PAGE',3,14,143005,1808,'o283','',6.85E+01,2000,0
0,1,2,2000,'COUNCIL',3,22,147506,1102,'o283','',7.08E+01,2000,1
2,7,2,2500,'ROLE',2,2,152005,1404,'o283','',7.30E+01,2500,0
2,7,2,2000,'ATMOSPHERE',1,22,157006,2033,'o283','',7.55E+01,2000,0
0,5,2,2500,'TROUBLE',3,22,161506,1323,'o283','',7.78E+01,2500,5
2,7,2,2000,'CHINA',3,14,166506,2199,'o283','',8.03E+01,2000,0
2,7,2,1500,'TRY',3,14,171005,2145,'o283','',8.25E+01,1500,0
2,7,2,1500,'PROFESSOR',2,2,175006,3058,'o283','',8.45E+01,1500,0
0,2,2,2000,'CUT',3,22,179005,929,'o283','',8.65E+01,2000,1
0,6,2,1500,'THEME',3,22,183506,1278,'o283','',8.88E+01,1500,5
1,3,2,2500,'PRIVATE',2,2,187506,2829,'o283','',9.08E+01,2500,3
2,7,2,1500,'BUDGET',3,14,192506,2008,'o283','',9.33E+01,1500,0
1,1,2,3000,'RESPECT',1,14,196507,1428,'o283','',9.53E+01,3000,1
2,7,2,1500,'SEAT',3,14,202005,2716,'o283','',9.80E+01,1500,0
0,6,2,2500,'TERM',3,22,206006,920,'o283','',1.00E+02,2500,5
0,6,2,2500,'REAR',3,22,211005,976,'o283','',1.03E+02,2500,5
1,2,2,2500,'WAIT',3,22,216006,3430,'o283','',1.05E+02,2500,1
2,7,2,2500,'EVIDENCE',1,22,221006,2466,'o283','',1.08E+02,2500,0
2,7,2,2500,'MORNING',3,14,226006,2151,'o283','',1.10E+02,2500,0
0,3,2,2000,'DUTY',3,22,231006,1006,'o283','',1.13E+02,2000,3
0,4,2,3000,'LEAD',3,22,235505,2608,'o283','',1.15E+02,3000,3
2,7,2,2000,'OPENING',3,14,241006,2512,'o283','',1.18E+02,2000,0
2,7,2,1500,'AGREEMENT',3,14,245506,2187,'o283','',1.20E+02,1500,0
2,7,2,3000,'BAY',1,22,249506,1102,'o283','',1.22E+02,3000,0
0,4,2,1500,'DREAM',3,22,255006,768,'o283','',1.25E+02,1500,3
2,7,2,1500,'FILL',2,2,259005,3364,'o283','',1.27E+02,1500,0
2,7,2,2500,'MAIN',3,14,263006,2833,'o283','',1.29E+02,2500,0
1,6,2,2500,'SEARCH',1,14,268006,2598,'o283','',1.31E+02,2500,5
0,1,2,2000,'BIRTH',3,22,273006,1379,'o283','',1.34E+02,2000,1
0,2,2,2500,'TRADITION',3,22,277506,1214,'o283','',1.36E+02,2500,1
0,3,2,2500,'ANSWER',2,2,282506,2019,'o283','',1.38E+02,2500,3
2,7,2,2000,'TRIP',1,22,287505,925,'o283','',1.41E+02,2000,0
1,5,2,1500,'COUSIN',2,2,292006,2135,'o283','',1.43E+02,1500,5
1,6,2,2000,'RISK',3,22,296007,904,'o283','',1.45E+02,2000,5
0,6,2,2000,'EDGE',3,22,300506,678,'o283','',1.47E+02,2000,5
1,2,2,1500,'ATTITUDE',3,22,305006,2463,'o283','',1.50E+02,1500,1
2,7,2,2000,'FIRE',3,14,309006,2259,'o283','',1.52E+02,2000,0
0,3,2,2500,'LITERATURE',3,22,313506,1214,'o283','',1.54E+02,2500,3
1,3,2,1500,'COMMITTEE',3,22,318506,2034,'o283','',1.56E+02,1500,3
1,5,2,2500,'DROVE',1,14,322506,1539,'o283','',1.58E+02,2500,5
1,3,2,2000,'LEADER',2,2,327506,1901,'o283','',1.61E+02,2000,3
2,7,3,2500,'LIE',3,14,2006,1928,'o283','',-2.00E+00,2500,0
0,5,3,1500,'WIFE',3,22,7006,863,'o283','',5.03E-01,1500,5
1,1,3,2000,'RISE',2,2,11006,2608,'o283','',2.50E+00,2000,1
1,5,3,2000,'STOP',1,14,15506,2299,'o283','',4.75E+00,2000,5
1,1,3,1500,'DESK',2,2,20006,1959,'o283','',7.00E+00,1500,1
0,6,3,1500,'COURT',3,22,24006,1094,'o283','',9.00E+00,1500,5
0,5,3,2000,'PRODUCE',3,22,28006,665,'o283','',1.10E+01,2000,5
1,2,3,2500,'WISH',1,14,32506,1446,'o283','',1.33E+01,2500,1
1,6,3,1500,'FREEDOM',3,22,37506,861,'o283','',1.58E+01,1500,5
0,6,3,1500,'PHILOSOPHY',3,22,41506,746,'o283','',1.78E+01,1500,5
2,7,3,2000,'FEAR',2,2,45506,2251,'o283','',1.98E+01,2000,0
1,6,3,2500,'COOL',3,22,50006,761,'o283','',2.20E+01,2500,5
1,2,3,2500,'COMMUNICATION',3,22,55007,2222,'o283','',2.45E+01,2500,1
0,3,3,2000,'THEORY',2,2,60006,3543,'o283','',2.70E+01,2000,3
2,7,3,1500,'BREAK',3,14,64506,2388,'o283','',2.93E+01,1500,0
1,3,3,2000,'PORTION',3,22,68506,854,'o283','',3.13E+01,2000,3
1,1,3,2000,'CONFIDENCE',3,22,73006,1999,'o283','',3.35E+01,2000,1
2,7,3,1500,'PERSONNEL',3,14,77506,1564,'o283','',3.58E+01,1500,0
0,1,3,2000,'PHASE',3,22,81506,861,'o283','',3.78E+01,2000,1
2,7,3,1500,'EXTREME',3,14,86006,2247,'o283','',4.00E+01,1500,0
1,3,3,2500,'CORNER',1,14,90006,1722,'o283','',4.20E+01,2500,3
0,5,3,2500,'QUALITY',3,22,95006,1102,'o283','',4.45E+01,2500,5
2,7,3,3000,'ATTEMPT',2,2,100006,2072,'o283','',4.70E+01,3000,0
2,7,3,2500,'MISS',1,22,105506,2253,'o283','',4.98E+01,2500,0
2,7,3,1500,'LOVE',2,2,110506,3333,'o283','',5.23E+01,1500,0
0,4,3,1500,'TREATMENT',3,22,114506,1444,'o283','',5.43E+01,1500,3
1,4,3,2500,'KEEP',2,2,118505,3011,'o283','',5.63E+01,2500,3
2,7,3,2000,'MONTH',3,14,123506,1915,'o283','',5.88E+01,2000,0
0,1,3,2000,'DEGREE',3,22,128006,1190,'o283','',6.10E+01,2000,1
2,7,3,2500,'SYMBOL',3,14,132506,2130,'o283','',6.33E+01,2500,0
0,3,3,2000,'NOVEL',3,22,137506,1306,'o283','',6.58E+01,2000,3
2,7,3,2500,'COMPETITION',3,14,142006,2761,'o283','',6.80E+01,2500,0
1,2,3,2000,'POETRY',3,22,147006,816,'o283','',7.05E+01,2000,1
0,2,3,1500,'STEP',3,22,151505,892,'o283','',7.28E+01,1500,1
0,1,3,2500,'VICTORY',3,22,155506,827,'o283','',7.48E+01,2500,1
0,4,3,1500,'THICK',3,22,160506,722,'o283','',7.73E+01,1500,3
2,7,3,2000,'SUMMER',3,14,164506,1492,'o283','',7.93E+01,2000,0
2,7,3,2500,'PERSON',3,14,169006,2302,'o283','',8.15E+01,2500,0
2,7,3,2500,'MARKET',3,14,174006,1258,'o283','',8.40E+01,2500,0
1,3,3,3000,'RIVER',2,2,179006,2958,'o283','',8.65E+01,3000,3
2,7,3,2500,'APARTMENT',3,14,184506,3218,'o283','',8.93E+01,2500,0
1,6,3,1500,'PAYMENT',3,22,189506,1148,'o283','',9.18E+01,1500,5
0,2,3,2500,'RELATION',3,22,193506,2124,'o283','',9.38E+01,2500,1
1,3,3,2000,'DEVICE',1,14,198506,1524,'o283','',9.63E+01,2000,3
2,7,3,2000,'PRINCIPAL',1,22,203006,2494,'o283','',9.85E+01,2000,0
2,7,3,2000,'SUCCESS',3,14,207506,1165,'o283','',1.01E+02,2000,0
1,5,3,1500,'BENEFIT',99,0,212006,Inf,'o283','',1.03E+02,1500,5
2,7,3,1500,'TAX',1,22,216015,1007,'o283','',1.05E+02,1500,0
0,6,3,1500,'SHORE',3,22,220006,951,'o283','',1.07E+02,1500,5
2,7,3,1500,'SPRING',3,14,224006,2087,'o283','',1.09E+02,1500,0
1,4,3,2500,'JACK',3,22,228006,822,'o283','',1.11E+02,2500,3
2,7,3,2000,'GENERATION',3,14,233006,1377,'o283','',1.14E+02,2000,0
2,7,3,3000,'BEAUTY',2,2,237506,1997,'o283','',1.16E+02,3000,0
0,6,3,1500,'NECK',3,22,243005,864,'o283','',1.19E+02,1500,5
1,5,3,1500,'TRUTH',3,22,247006,1200,'o283','',1.21E+02,1500,5
2,7,3,2500,'LACK',3,14,251005,2656,'o283','',1.23E+02,2500,0
0,2,3,2000,'CAPTAIN',3,22,256006,790,'o283','',1.25E+02,2000,1
1,5,3,1500,'TASK',3,22,260505,1047,'o283','',1.27E+02,1500,5
0,1,3,1500,'MOON',3,22,264506,726,'o283','',1.29E+02,1500,1
2,7,3,1500,'TOWN',3,14,268506,2101,'o283','',1.31E+02,1500,0
2,7,3,2500,'CAREER',2,2,272506,2466,'o283','',1.33E+02,2500,0
0,3,3,2500,'CIRCLE',3,22,277506,731,'o283','',1.36E+02,2500,3
0,3,3,2500,'DEPARTMENT',3,22,282506,1254,'o283','',1.38E+02,2500,3
0,4,3,2000,'FAST',3,22,287505,1180,'o283','',1.41E+02,2000,3
1,2,3,2000,'PAIR',1,14,292005,1335,'o283','',1.43E+02,2000,1
1,4,3,2500,'SECRETARY',3,22,296506,1221,'o283','',1.45E+02,2500,3
0,2,3,2500,'DEAL',1,14,301505,3052,'o283','',1.48E+02,2500,1
1,1,3,2000,'RED',3,22,306505,1237,'o283','',1.50E+02,2000,1
1,6,3,3000,'HALF',3,22,311006,2242,'o283','',1.53E+02,3000,5
0,4,3,3000,'STUDENT',3,22,316506,837,'o283','',1.55E+02,3000,3
1,4,3,2000,'FRAME',3,22,322006,2247,'o283','',1.58E+02,2000,3
0,5,3,3000,'COLLEGE',3,22,326506,787,'o283','',1.60E+02,3000,5
1,2,4,2500,'PROPERTY',3,22,2006,2040,'o283','',-2.00E+00,2500,1
1,6,4,3000,'WEST',2,2,7006,2301,'o283','',5.03E-01,3000,5
1,3,4,1500,'EVENT',3,22,12506,931,'o283','',3.25E+00,1500,3
2,7,4,1500,'PLAY',3,14,16506,1521,'o283','',5.25E+00,1500,0
2,7,4,1500,'SPEECH',3,14,20506,1826,'o283','',7.25E+00,1500,0
0,3,4,2500,'TALK',3,22,24506,947,'o283','',9.25E+00,2500,3
1,6,4,2000,'DUST',3,22,29506,812,'o283','',1.18E+01,2000,5
1,4,4,2500,'COLUMN',3,22,34006,1637,'o283','',1.40E+01,2500,3
2,7,4,2500,'COVER',1,22,39006,1102,'o283','',1.65E+01,2500,0
2,7,4,2000,'WEEK',2,2,44006,1913,'o283','',1.90E+01,2000,0
2,7,4,2000,'ESTATE',1,22,48506,1218,'o283','',2.13E+01,2000,0
1,6,4,2000,'TRAIN',3,22,53006,1248,'o283','',2.35E+01,2000,5
1,5,4,2500,'QUESTION',3,22,57506,2297,'o283','',2.58E+01,2500,5
0,1,4,3000,'POSITION',3,22,62506,1217,'o283','',2.83E+01,3000,1
1,5,4,2500,'FAIR',2,2,68006,2662,'o283','',3.10E+01,2500,5
1,5,4,2000,'MANAGEMENT',3,22,73006,1132,'o283','',3.35E+01,2000,5
0,6,4,2000,'TRAVEL',3,22,77506,733,'o283','',3.58E+01,2000,5
0,6,4,2500,'MASTER',1,14,82006,1513,'o283','',3.80E+01,2500,5
1,2,4,2000,'AIR',3,22,87005,1154,'o283','',4.05E+01,2000,1
2,7,4,1500,'SAVE',2,2,91506,1978,'o283','',4.28E+01,1500,0
1,1,4,1500,'BIT',3,22,95506,749,'o283','',4.48E+01,1500,1
0,6,4,2000,'KING',3,22,99506,939,'o283','',4.68E+01,2000,5
1,1,4,2500,'BEAT',3,22,104005,810,'o283','',4.90E+01,2500,1
0,1,4,3000,'DANCE',3,22,109006,719,'o283','',5.15E+01,3000,1
2,7,4,2500,'ESCAPE',2,2,114506,2545,'o283','',5.43E+01,2500,0
2,7,4,2500,'JUNIOR',3,14,119506,2605,'o283','',5.68E+01,2500,0
0,5,4,2500,'ADMINISTRATION',3,22,124506,850,'o283','',5.93E+01,2500,5
1,1,4,1500,'PEACE',3,22,129506,1306,'o283','',6.18E+01,1500,1
1,3,4,2000,'MESSAGE',2,2,133506,1516,'o283','',6.38E+01,2000,3
2,7,4,2500,'HUSBAND',3,14,138006,1576,'o283','',6.60E+01,2500,0
0,5,4,2500,'PRIMARY',2,2,143006,2606,'o283','',6.85E+01,2500,5
1,1,4,2000,'EIGHT',3,22,148006,1017,'o283','',7.10E+01,2000,1
1,5,4,2000,'CHAIN',1,14,152506,1843,'o283','',7.33E+01,2000,5
1,3,4,1500,'JUDGE',3,22,157006,1693,'o283','',7.55E+01,1500,3
2,7,4,2500,'MOVE',2,2,161006,2749,'o283','',7.75E+01,2500,0
2,7,4,1500,'COAST',3,14,166006,1445,'o283','',8.00E+01,1500,0
2,7,4,2000,'HEADQUARTERS',3,14,170006,1320,'o283','',8.20E+01,2000,0
0,3,4,1500,'CROWD',3,22,174506,996,'o283','',8.43E+01,1500,3
2,7,4,1500,'BREAKFAST',3,14,178506,2291,'o283','',8.63E+01,1500,0
2,7,4,1500,'EQUIPMENT',3,14,182506,1122,'o283','',8.83E+01,1500,0
2,7,4,2500,'OIL',3,14,186505,978,'o283','',9.03E+01,2500,0
0,4,4,3000,'IMPACT',3,22,191506,1642,'o283','',9.28E+01,3000,3
1,4,4,1500,'SPOKE',3,22,197006,877,'o283','',9.55E+01,1500,3
2,7,4,1500,'ISSUE',2,2,201006,1823,'o283','',9.75E+01,1500,0
0,3,4,1500,'FLOOR',1,14,205006,1023,'o283','',9.95E+01,1500,3
0,5,4,1500,'AUDIENCE',3,22,209006,748,'o283','',1.02E+02,1500,5
2,7,4,2000,'NOTICE',2,2,213006,1468,'o283','',1.04E+02,2000,0
0,4,4,2500,'LOSS',3,22,217505,940,'o283','',1.06E+02,2500,3
2,7,4,2000,'CONFERENCE',2,2,222506,1844,'o283','',1.08E+02,2000,0
2,7,4,2000,'UNIFORM',2,2,227006,1964,'o283','',1.11E+02,2000,0
1,2,4,2500,'INSTANCE',2,2,231506,2570,'o283','',1.13E+02,2500,1
0,4,4,2000,'STAFF',3,22,236506,755,'o283','',1.15E+02,2000,3
0,2,4,2000,'ORCHESTRA',3,22,241006,765,'o283','',1.18E+02,2000,1
1,4,4,2000,'INDIVIDUAL',3,22,245506,795,'o283','',1.20E+02,2000,3
2,7,4,1500,'CONTENT',1,22,250006,1721,'o283','',1.22E+02,1500,0
2,7,4,3000,'CLOSER',3,14,254006,2536,'o283','',1.24E+02,3000,0
0,5,4,1500,'MASS',3,22,259506,731,'o283','',1.27E+02,1500,5
0,1,4,1500,'POST',2,2,263506,1576,'o283','',1.29E+02,1500,1
0,2,4,1500,'COMBINATION',1,14,267506,2237,'o283','',1.31E+02,1500,1
1,4,4,2000,'BACKGROUND',3,22,271506,1177,'o283','',1.33E+02,2000,3
0,6,4,3000,'UNIVERSITY',3,22,276006,837,'o283','',1.35E+02,3000,5
2,7,4,2000,'SECURITY',2,2,281506,1737,'o283','',1.38E+02,2000,0
2,7,4,2500,'VOTE',2,2,286005,1849,'o283','',1.40E+02,2500,0
2,7,4,1500,'HOTEL',3,14,291006,1985,'o283','',1.43E+02,1500,0
1,3,4,2500,'RATE',1,14,295005,2256,'o283','',1.45E+02,2500,3
1,6,4,1500,'CHIEF',3,22,300006,1270,'o283','',1.47E+02,1500,5
0,2,4,2500,'EVENING',3,22,304006,791,'o283','',1.49E+02,2500,1
0,4,4,2500,'FIGHT',3,22,309005,962,'o283','',1.52E+02,2500,3
1,2,4,2500,'PARK',2,2,314006,2261,'o283','',1.54E+02,2500,1
0,2,4,2000,'GOLD',3,22,319005,736,'o283','',1.57E+02,2000,1
0,3,4,2000,'SIGN',2,2,323506,2761,'o283','',1.59E+02,2000,3
0,1,4,1500,'PASS',3,22,328005,712,'o283','',1.61E+02,1500,1
0,3,5,3000,'MEMBER',1,14,2006,2808,'o283','',-2.00E+00,3000,3
2,7,5,1500,'STORY',1,22,7506,1198,'o283','',7.53E-01,1500,0
0,6,5,2500,'CROSS',3,22,11506,1804,'o283','',2.75E+00,2500,5
0,5,5,2500,'PLATFORM',1,14,16506,1334,'o283','',5.25E+00,2500,5
